year,sex,address,agegp,death,pop
61,2,40,Y00_04,0,33460
61,2,40,Y05_09,0,39433
61,2,40,Y10_14,0,42124
61,2,40,Y15_19,1,40030
61,2,40,Y20_24,0,26650
61,2,40,Y25_29,1,14188
61,2,40,Y30_34,0,16251
61,2,40,Y35_39,0,16286
61,2,40,Y40_44,0,15320
61,2,40,Y45_49,1,11902
61,2,40,Y50_54,0,9926
61,2,40,Y55_59,0,8487
61,2,40,Y60_64,1,7768
61,2,40,Y65_69,1,4976
61,2,40,Y70_74,1,3439
61,2,40,Y75_79,0,1916
61,2,40,Y80_84,2,1039
61,2,40,Y85ABO,0,521
61,2,41,Y00_04,0,49004
61,2,41,Y05_09,0,57268
61,2,41,Y10_14,0,63625
61,2,41,Y15_19,1,60416
61,2,41,Y20_24,1,42961
61,2,41,Y25_29,0,22841
61,2,41,Y30_34,0,25242
61,2,41,Y35_39,1,25784
61,2,41,Y40_44,0,23994
61,2,41,Y45_49,1,18657
61,2,41,Y50_54,2,15623
61,2,41,Y55_59,1,13544
61,2,41,Y60_64,1,12362
61,2,41,Y65_69,2,7715
61,2,41,Y70_74,0,5759
61,2,41,Y75_79,2,3300
61,2,41,Y80_84,0,1602
61,2,41,Y85ABO,0,898
61,2,42,Y00_04,0,50620
61,2,42,Y05_09,0,53220
61,2,42,Y10_14,0,52370
61,2,42,Y15_19,0,47902
61,2,42,Y20_24,0,36376
61,2,42,Y25_29,0,22431
61,2,42,Y30_34,0,22958
61,2,42,Y35_39,0,19979
61,2,42,Y40_44,2,17687
61,2,42,Y45_49,0,15074
61,2,42,Y50_54,4,12298
61,2,42,Y55_59,1,10056
61,2,42,Y60_64,0,8311
61,2,42,Y65_69,0,5310
61,2,42,Y70_74,2,3766
61,2,42,Y75_79,1,2116
61,2,42,Y80_84,0,1063
61,2,42,Y85ABO,0,545
61,2,43,Y00_04,0,48149
61,2,43,Y05_09,0,54619
61,2,43,Y10_14,0,55604
61,2,43,Y15_19,0,50806
61,2,43,Y20_24,0,36743
61,2,43,Y25_29,0,21510
61,2,43,Y30_34,0,22613
61,2,43,Y35_39,0,21359
61,2,43,Y40_44,0,19915
61,2,43,Y45_49,1,16392
61,2,43,Y50_54,0,14139
61,2,43,Y55_59,1,11563
61,2,43,Y60_64,3,9215
61,2,43,Y65_69,1,6087
61,2,43,Y70_74,2,3864
61,2,43,Y75_79,2,2181
61,2,43,Y80_84,0,1170
61,2,43,Y85ABO,0,471
61,2,44,Y00_04,0,7389
61,2,44,Y05_09,0,8217
61,2,44,Y10_14,0,8138
61,2,44,Y15_19,0,6861
61,2,44,Y20_24,0,4766
61,2,44,Y25_29,0,2723
61,2,44,Y30_34,0,2624
61,2,44,Y35_39,0,2782
61,2,44,Y40_44,0,2556
61,2,44,Y45_49,0,2232
61,2,44,Y50_54,0,1938
61,2,44,Y55_59,0,1540
61,2,44,Y60_64,0,1410
61,2,44,Y65_69,0,1112
61,2,44,Y70_74,0,927
61,2,44,Y75_79,0,624
61,2,44,Y80_84,0,422
61,2,44,Y85ABO,0,249
61,2,45,Y00_04,0,19793
61,2,45,Y05_09,0,21704
61,2,45,Y10_14,0,22051
61,2,45,Y15_19,0,19350
61,2,45,Y20_24,0,13548
61,2,45,Y25_29,0,8608
61,2,45,Y30_34,0,8896
61,2,45,Y35_39,1,8174
61,2,45,Y40_44,1,7158
61,2,45,Y45_49,0,6144
61,2,45,Y50_54,0,4582
61,2,45,Y55_59,0,3824
61,2,45,Y60_64,2,3164
61,2,45,Y65_69,0,2308
61,2,45,Y70_74,0,1475
61,2,45,Y75_79,0,835
61,2,45,Y80_84,0,434
61,2,45,Y85ABO,0,281
61,2,46,Y00_04,0,18473
61,2,46,Y05_09,0,20514
61,2,46,Y10_14,0,19755
61,2,46,Y15_19,0,16707
61,2,46,Y20_24,0,11048
61,2,46,Y25_29,0,6958
61,2,46,Y30_34,0,7372
61,2,46,Y35_39,0,6968
61,2,46,Y40_44,0,6478
61,2,46,Y45_49,0,5426
61,2,46,Y50_54,0,4298
61,2,46,Y55_59,0,3348
61,2,46,Y60_64,1,2597
61,2,46,Y65_69,0,1833
61,2,46,Y70_74,1,1108
61,2,46,Y75_79,1,572
61,2,46,Y80_84,0,269
61,2,46,Y85ABO,0,130
62,2,01,Y00_04,0,103167
62,2,01,Y05_09,1,108349
62,2,01,Y10_14,0,108956
62,2,01,Y15_19,0,99670
62,2,01,Y20_24,0,100654
62,2,01,Y25_29,0,72258
62,2,01,Y30_34,0,68002
62,2,01,Y35_39,0,55866
62,2,01,Y40_44,1,46558
62,2,01,Y45_49,2,40286
62,2,01,Y50_54,1,31811
62,2,01,Y55_59,4,23078
62,2,01,Y60_64,3,17499
62,2,01,Y65_69,2,11884
62,2,01,Y70_74,4,7908
62,2,01,Y75_79,3,4496
62,2,01,Y80_84,1,2352
62,2,01,Y85ABO,0,1296
62,2,02,Y00_04,0,61045
62,2,02,Y05_09,0,61769
62,2,02,Y10_14,0,58436
62,2,02,Y15_19,0,51892
62,2,02,Y20_24,1,51031
62,2,02,Y25_29,0,35423
62,2,02,Y30_34,0,33847
62,2,02,Y35_39,0,27865
62,2,02,Y40_44,1,22348
62,2,02,Y45_49,0,18082
62,2,02,Y50_54,0,13745
62,2,02,Y55_59,0,9619
62,2,02,Y60_64,3,7584
62,2,02,Y65_69,0,4695
62,2,02,Y70_74,7,3064
62,2,02,Y75_79,0,1675
62,2,02,Y80_84,0,773
62,2,02,Y85ABO,0,343
62,2,11,Y00_04,0,19111
62,2,11,Y05_09,0,20644
62,2,11,Y10_14,0,21366
62,2,11,Y15_19,0,19446
62,2,11,Y20_24,0,16282
62,2,11,Y25_29,0,9561
62,2,11,Y30_34,0,10442
62,2,11,Y35_39,0,8827
62,2,11,Y40_44,0,7704
62,2,11,Y45_49,0,6816
62,2,11,Y50_54,0,5367
62,2,11,Y55_59,0,3942
62,2,11,Y60_64,1,3074
62,2,11,Y65_69,0,2251
62,2,11,Y70_74,1,1529
62,2,11,Y75_79,0,806
62,2,11,Y80_84,0,317
62,2,11,Y85ABO,0,200
62,2,12,Y00_04,0,14038
62,2,12,Y05_09,0,14669
62,2,12,Y10_14,0,15234
62,2,12,Y15_19,0,14170
62,2,12,Y20_24,0,13115
62,2,12,Y25_29,0,7991
62,2,12,Y30_34,0,7747
62,2,12,Y35_39,0,6602
62,2,12,Y40_44,0,6009
62,2,12,Y45_49,0,5411
62,2,12,Y50_54,1,3980
62,2,12,Y55_59,1,2927
62,2,12,Y60_64,0,2308
62,2,12,Y65_69,0,1757
62,2,12,Y70_74,1,1204
62,2,12,Y75_79,0,649
62,2,12,Y80_84,0,338
62,2,12,Y85ABO,0,190
62,2,17,Y00_04,0,28506
62,2,17,Y05_09,0,30751
62,2,17,Y10_14,0,30749
62,2,17,Y15_19,0,27366
62,2,17,Y20_24,0,26212
62,2,17,Y25_29,0,17543
62,2,17,Y30_34,0,17092
62,2,17,Y35_39,0,14149
62,2,17,Y40_44,0,11972
62,2,17,Y45_49,0,9918
62,2,17,Y50_54,1,7584
62,2,17,Y55_59,0,5617
62,2,17,Y60_64,1,4520
62,2,17,Y65_69,0,3209
62,2,17,Y70_74,1,2073
62,2,17,Y75_79,0,1087
62,2,17,Y80_84,1,507
62,2,17,Y85ABO,0,231
62,2,21,Y00_04,0,28023
62,2,21,Y05_09,0,30111
62,2,21,Y10_14,0,30293
62,2,21,Y15_19,0,28120
62,2,21,Y20_24,0,25880
62,2,21,Y25_29,1,16520
62,2,21,Y30_34,1,16247
62,2,21,Y35_39,0,14541
62,2,21,Y40_44,0,12308
62,2,21,Y45_49,0,10035
62,2,21,Y50_54,0,7989
62,2,21,Y55_59,0,6184
62,2,21,Y60_64,1,5070
62,2,21,Y65_69,0,3254
62,2,21,Y70_74,2,2301
62,2,21,Y75_79,2,1394
62,2,21,Y80_84,0,705
62,2,21,Y85ABO,0,346
62,2,22,Y00_04,0,12907
62,2,22,Y05_09,0,14743
62,2,22,Y10_14,0,15561
62,2,22,Y15_19,0,14434
62,2,22,Y20_24,0,12739
62,2,22,Y25_29,0,7516
62,2,22,Y30_34,0,7633
62,2,22,Y35_39,0,7247
62,2,22,Y40_44,0,6462
62,2,22,Y45_49,1,5042
62,2,22,Y50_54,0,4011
62,2,22,Y55_59,0,3005
62,2,22,Y60_64,1,2663
62,2,22,Y65_69,0,1851
62,2,22,Y70_74,0,1094
62,2,22,Y75_79,0,576
62,2,22,Y80_84,0,286
62,2,22,Y85ABO,0,125
62,2,31,Y00_04,0,90759
62,2,31,Y05_09,0,91686
62,2,31,Y10_14,0,83488
62,2,31,Y15_19,0,74344
62,2,31,Y20_24,0,69383
62,2,31,Y25_29,1,48606
62,2,31,Y30_34,0,47328
62,2,31,Y35_39,1,36773
62,2,31,Y40_44,1,29425
62,2,31,Y45_49,2,25537
62,2,31,Y50_54,2,20096
62,2,31,Y55_59,4,15418
62,2,31,Y60_64,3,12625
62,2,31,Y65_69,5,9387
62,2,31,Y70_74,2,6404
62,2,31,Y75_79,4,3654
62,2,31,Y80_84,0,1686
62,2,31,Y85ABO,0,1017
62,2,32,Y00_04,0,50733
62,2,32,Y05_09,0,53268
62,2,32,Y10_14,0,48841
62,2,32,Y15_19,0,43416
62,2,32,Y20_24,0,37939
62,2,32,Y25_29,0,24348
62,2,32,Y30_34,0,24258
62,2,32,Y35_39,0,19836
62,2,32,Y40_44,2,16298
62,2,32,Y45_49,0,13718
62,2,32,Y50_54,1,10534
62,2,32,Y55_59,1,8178
62,2,32,Y60_64,1,6603
62,2,32,Y65_69,2,5182
62,2,32,Y70_74,0,3828
62,2,32,Y75_79,1,2333
62,2,32,Y80_84,3,1160
62,2,32,Y85ABO,2,707
62,2,33,Y00_04,0,20641
62,2,33,Y05_09,0,21779
62,2,33,Y10_14,0,23156
62,2,33,Y15_19,0,21457
62,2,33,Y20_24,0,16557
62,2,33,Y25_29,0,9192
62,2,33,Y30_34,0,9316
62,2,33,Y35_39,0,8824
62,2,33,Y40_44,0,8047
62,2,33,Y45_49,1,6946
62,2,33,Y50_54,0,5438
62,2,33,Y55_59,1,4402
62,2,33,Y60_64,2,3704
62,2,33,Y65_69,1,3039
62,2,33,Y70_74,1,2263
62,2,33,Y75_79,0,1326
62,2,33,Y80_84,0,702
62,2,33,Y85ABO,0,364
62,2,34,Y00_04,0,23678
62,2,34,Y05_09,2,25784
62,2,34,Y10_14,0,27377
62,2,34,Y15_19,0,25050
62,2,34,Y20_24,0,19195
62,2,34,Y25_29,0,10752
62,2,34,Y30_34,0,11986
62,2,34,Y35_39,0,11000
62,2,34,Y40_44,1,9804
62,2,34,Y45_49,0,8028
62,2,34,Y50_54,0,6709
62,2,34,Y55_59,0,5556
62,2,34,Y60_64,0,4804
62,2,34,Y65_69,3,3742
62,2,34,Y70_74,0,2311
62,2,34,Y75_79,0,1132
62,2,34,Y80_84,0,594
62,2,34,Y85ABO,0,324
62,2,35,Y00_04,0,30260
62,2,35,Y05_09,0,32749
62,2,35,Y10_14,0,36005
62,2,35,Y15_19,0,33330
62,2,35,Y20_24,0,25415
62,2,35,Y25_29,1,13665
62,2,35,Y30_34,0,14033
62,2,35,Y35_39,1,13150
62,2,35,Y40_44,0,12814
62,2,35,Y45_49,0,10864
62,2,35,Y50_54,1,8893
62,2,35,Y55_59,1,7177
62,2,35,Y60_64,0,5964
62,2,35,Y65_69,5,4817
62,2,35,Y70_74,2,3478
62,2,35,Y75_79,0,2038
62,2,35,Y80_84,1,988
62,2,35,Y85ABO,0,593
62,2,36,Y00_04,0,50187
62,2,36,Y05_09,0,50877
62,2,36,Y10_14,0,49864
62,2,36,Y15_19,0,48571
62,2,36,Y20_24,0,41274
62,2,36,Y25_29,0,24505
62,2,36,Y30_34,0,23588
62,2,36,Y35_39,0,20794
62,2,36,Y40_44,1,18757
62,2,36,Y45_49,1,15466
62,2,36,Y50_54,1,12660
62,2,36,Y55_59,1,10477
62,2,36,Y60_64,2,8888
62,2,36,Y65_69,0,6628
62,2,36,Y70_74,0,4537
62,2,36,Y75_79,1,2385
62,2,36,Y80_84,0,1047
62,2,36,Y85ABO,0,559
62,2,37,Y00_04,0,62174
62,2,37,Y05_09,0,65532
62,2,37,Y10_14,0,68819
62,2,37,Y15_19,0,67074
62,2,37,Y20_24,1,53975
62,2,37,Y25_29,0,29828
62,2,37,Y30_34,1,29964
62,2,37,Y35_39,2,28908
62,2,37,Y40_44,2,26672
62,2,37,Y45_49,2,21972
62,2,37,Y50_54,0,18392
62,2,37,Y55_59,2,14788
62,2,37,Y60_64,0,13373
62,2,37,Y65_69,1,9946
62,2,37,Y70_74,2,6319
62,2,37,Y75_79,1,3394
62,2,37,Y80_84,1,1526
62,2,37,Y85ABO,0,774
62,2,38,Y00_04,0,28613
62,2,38,Y05_09,0,31956
62,2,38,Y10_14,0,34512
62,2,38,Y15_19,0,32739
62,2,38,Y20_24,0,23997
62,2,38,Y25_29,0,13522
62,2,38,Y30_34,0,14113
62,2,38,Y35_39,0,13460
62,2,38,Y40_44,0,12835
62,2,38,Y45_49,0,10561
62,2,38,Y50_54,0,8554
62,2,38,Y55_59,2,6846
62,2,38,Y60_64,1,6114
62,2,38,Y65_69,1,4426
62,2,38,Y70_74,4,2586
62,2,38,Y75_79,0,1243
62,2,38,Y80_84,0,590
62,2,38,Y85ABO,0,307
62,2,39,Y00_04,1,44336
62,2,39,Y05_09,0,50495
62,2,39,Y10_14,1,52826
62,2,39,Y15_19,0,50175
62,2,39,Y20_24,0,36513
62,2,39,Y25_29,1,20701
62,2,39,Y30_34,0,21717
62,2,39,Y35_39,0,21294
62,2,39,Y40_44,1,20134
62,2,39,Y45_49,0,16386
62,2,39,Y50_54,1,13640
62,2,39,Y55_59,3,11664
62,2,39,Y60_64,1,10441
62,2,39,Y65_69,2,7065
62,2,39,Y70_74,1,4312
62,2,39,Y75_79,1,2560
62,2,39,Y80_84,0,1276
62,2,39,Y85ABO,0,749
62,2,40,Y00_04,0,31588
62,2,40,Y05_09,0,36996
62,2,40,Y10_14,0,41447
62,2,40,Y15_19,0,40120
62,2,40,Y20_24,0,28001
62,2,40,Y25_29,1,13926
62,2,40,Y30_34,0,15491
62,2,40,Y35_39,1,16020
62,2,40,Y40_44,1,15365
62,2,40,Y45_49,1,12446
62,2,40,Y50_54,0,10021
62,2,40,Y55_59,2,8438
62,2,40,Y60_64,2,7951
62,2,40,Y65_69,1,5313
62,2,40,Y70_74,0,3435
62,2,40,Y75_79,0,2040
62,2,40,Y80_84,0,1035
62,2,40,Y85ABO,0,548
62,2,41,Y00_04,1,47051
62,2,41,Y05_09,0,54296
62,2,41,Y10_14,0,62882
62,2,41,Y15_19,0,60908
62,2,41,Y20_24,0,45337
62,2,41,Y25_29,3,23130
62,2,41,Y30_34,0,24438
62,2,41,Y35_39,0,25647
62,2,41,Y40_44,0,24219
62,2,41,Y45_49,0,19437
62,2,41,Y50_54,3,15996
62,2,41,Y55_59,1,13288
62,2,41,Y60_64,2,12928
62,2,41,Y65_69,0,8268
62,2,41,Y70_74,1,5771
62,2,41,Y75_79,2,3486
62,2,41,Y80_84,0,1641
62,2,41,Y85ABO,0,920
62,2,42,Y00_04,0,50711
62,2,42,Y05_09,0,53011
62,2,42,Y10_14,0,53510
62,2,42,Y15_19,0,49127
62,2,42,Y20_24,0,39608
62,2,42,Y25_29,1,23637
62,2,42,Y30_34,0,23422
62,2,42,Y35_39,0,20819
62,2,42,Y40_44,1,18187
62,2,42,Y45_49,1,15574
62,2,42,Y50_54,0,12900
62,2,42,Y55_59,1,10172
62,2,42,Y60_64,0,8868
62,2,42,Y65_69,1,5695
62,2,42,Y70_74,2,3790
62,2,42,Y75_79,0,2221
62,2,42,Y80_84,0,1102
62,2,42,Y85ABO,1,563
62,2,43,Y00_04,0,46217
62,2,43,Y05_09,0,52878
62,2,43,Y10_14,0,55711
62,2,43,Y15_19,0,51318
62,2,43,Y20_24,0,38876
62,2,43,Y25_29,0,22065
62,2,43,Y30_34,0,22360
62,2,43,Y35_39,1,21493
62,2,43,Y40_44,0,20180
62,2,43,Y45_49,0,16702
62,2,43,Y50_54,1,14626
62,2,43,Y55_59,2,11635
62,2,43,Y60_64,0,9767
62,2,43,Y65_69,0,6400
62,2,43,Y70_74,3,3959
62,2,43,Y75_79,0,2268
62,2,43,Y80_84,0,1208
62,2,43,Y85ABO,2,501
62,2,44,Y00_04,0,6912
62,2,44,Y05_09,0,7941
62,2,44,Y10_14,0,8089
62,2,44,Y15_19,0,6948
62,2,44,Y20_24,0,5020
62,2,44,Y25_29,0,2710
62,2,44,Y30_34,0,2560
62,2,44,Y35_39,0,2651
62,2,44,Y40_44,0,2585
62,2,44,Y45_49,0,2234
62,2,44,Y50_54,0,2032
62,2,44,Y55_59,0,1503
62,2,44,Y60_64,0,1474
62,2,44,Y65_69,0,1088
62,2,44,Y70_74,1,921
62,2,44,Y75_79,0,640
62,2,44,Y80_84,0,419
62,2,44,Y85ABO,0,255
62,2,45,Y00_04,0,19035
62,2,45,Y05_09,0,21222
62,2,45,Y10_14,0,22067
62,2,45,Y15_19,0,19726
62,2,45,Y20_24,0,14230
62,2,45,Y25_29,0,8674
62,2,45,Y30_34,0,8818
62,2,45,Y35_39,0,8254
62,2,45,Y40_44,0,7274
62,2,45,Y45_49,0,6180
62,2,45,Y50_54,0,4829
62,2,45,Y55_59,0,3772
62,2,45,Y60_64,0,3276
62,2,45,Y65_69,2,2366
62,2,45,Y70_74,0,1534
62,2,45,Y75_79,0,898
62,2,45,Y80_84,0,461
62,2,45,Y85ABO,0,269
62,2,46,Y00_04,0,17618
62,2,46,Y05_09,0,19782
62,2,46,Y10_14,0,19693
62,2,46,Y15_19,0,17113
62,2,46,Y20_24,0,11620
62,2,46,Y25_29,0,7011
62,2,46,Y30_34,0,7152
62,2,46,Y35_39,0,6980
62,2,46,Y40_44,0,6375
62,2,46,Y45_49,0,5560
62,2,46,Y50_54,0,4426
62,2,46,Y55_59,0,3362
62,2,46,Y60_64,0,2659
62,2,46,Y65_69,1,1880
62,2,46,Y70_74,1,1157
62,2,46,Y75_79,1,592
62,2,46,Y80_84,0,269
62,2,46,Y85ABO,1,137
63,2,,Y50_54,1,
63,2,01,Y00_04,0,100887
63,2,01,Y05_09,0,109697
63,2,01,Y10_14,0,112180
63,2,01,Y15_19,0,105050
63,2,01,Y20_24,0,108477
63,2,01,Y25_29,0,82113
63,2,01,Y30_34,2,69756
63,2,01,Y35_39,1,59841
63,2,01,Y40_44,1,47852
63,2,01,Y45_49,3,42082
63,2,01,Y50_54,7,34023
63,2,01,Y55_59,4,24168
63,2,01,Y60_64,1,19384
63,2,01,Y65_69,0,12937
63,2,01,Y70_74,5,8470
63,2,01,Y75_79,3,4811
63,2,01,Y80_84,5,2455
63,2,01,Y85ABO,3,1440
63,2,02,Y00_04,0,61704
63,2,02,Y05_09,0,63324
63,2,02,Y10_14,0,60818
63,2,02,Y15_19,0,54355
63,2,02,Y20_24,0,55750
63,2,02,Y25_29,1,40515
63,2,02,Y30_34,2,35444
63,2,02,Y35_39,0,30311
63,2,02,Y40_44,2,23556
63,2,02,Y45_49,0,19159
63,2,02,Y50_54,0,14937
63,2,02,Y55_59,0,9970
63,2,02,Y60_64,1,8221
63,2,02,Y65_69,3,5248
63,2,02,Y70_74,0,3202
63,2,02,Y75_79,1,1871
63,2,02,Y80_84,2,829
63,2,02,Y85ABO,1,381
63,2,11,Y00_04,0,18383
63,2,11,Y05_09,0,20183
63,2,11,Y10_14,0,21029
63,2,11,Y15_19,1,20242
63,2,11,Y20_24,0,17520
63,2,11,Y25_29,0,10654
63,2,11,Y30_34,0,10028
63,2,11,Y35_39,0,9266
63,2,11,Y40_44,0,7670
63,2,11,Y45_49,1,7078
63,2,11,Y50_54,0,5643
63,2,11,Y55_59,0,4109
63,2,11,Y60_64,1,3197
63,2,11,Y65_69,3,2384
63,2,11,Y70_74,0,1639
63,2,11,Y75_79,0,900
63,2,11,Y80_84,0,387
63,2,11,Y85ABO,0,201
63,2,12,Y00_04,0,13810
63,2,12,Y05_09,0,14614
63,2,12,Y10_14,0,15203
63,2,12,Y15_19,0,14597
63,2,12,Y20_24,0,14086
63,2,12,Y25_29,0,8732
63,2,12,Y30_34,1,7804
63,2,12,Y35_39,0,6894
63,2,12,Y40_44,0,6017
63,2,12,Y45_49,1,5839
63,2,12,Y50_54,0,4341
63,2,12,Y55_59,0,3071
63,2,12,Y60_64,0,2524
63,2,12,Y65_69,1,1804
63,2,12,Y70_74,1,1275
63,2,12,Y75_79,1,719
63,2,12,Y80_84,0,349
63,2,12,Y85ABO,0,218
63,2,17,Y00_04,0,29575
63,2,17,Y05_09,0,31529
63,2,17,Y10_14,0,32055
63,2,17,Y15_19,0,28694
63,2,17,Y20_24,1,28935
63,2,17,Y25_29,1,19988
63,2,17,Y30_34,0,18015
63,2,17,Y35_39,0,15437
63,2,17,Y40_44,1,12467
63,2,17,Y45_49,1,10740
63,2,17,Y50_54,1,8165
63,2,17,Y55_59,1,5974
63,2,17,Y60_64,2,4845
63,2,17,Y65_69,0,3482
63,2,17,Y70_74,2,2231
63,2,17,Y75_79,1,1250
63,2,17,Y80_84,1,508
63,2,17,Y85ABO,0,261
63,2,21,Y00_04,0,27474
63,2,21,Y05_09,0,29777
63,2,21,Y10_14,0,30707
63,2,21,Y15_19,0,28866
63,2,21,Y20_24,0,27574
63,2,21,Y25_29,0,18331
63,2,21,Y30_34,0,16364
63,2,21,Y35_39,0,14985
63,2,21,Y40_44,0,12911
63,2,21,Y45_49,0,10475
63,2,21,Y50_54,0,8578
63,2,21,Y55_59,0,6483
63,2,21,Y60_64,1,5414
63,2,21,Y65_69,0,3628
63,2,21,Y70_74,0,2344
63,2,21,Y75_79,1,1457
63,2,21,Y80_84,0,742
63,2,21,Y85ABO,1,357
63,2,22,Y00_04,0,12420
63,2,22,Y05_09,0,14316
63,2,22,Y10_14,0,15660
63,2,22,Y15_19,0,14728
63,2,22,Y20_24,0,13247
63,2,22,Y25_29,0,8307
63,2,22,Y30_34,0,7523
63,2,22,Y35_39,0,7321
63,2,22,Y40_44,0,6693
63,2,22,Y45_49,0,5325
63,2,22,Y50_54,0,4244
63,2,22,Y55_59,0,3138
63,2,22,Y60_64,2,2737
63,2,22,Y65_69,1,1939
63,2,22,Y70_74,0,1205
63,2,22,Y75_79,0,657
63,2,22,Y80_84,0,315
63,2,22,Y85ABO,0,119
63,2,31,Y00_04,0,95060
63,2,31,Y05_09,0,96398
63,2,31,Y10_14,0,89008
63,2,31,Y15_19,0,81717
63,2,31,Y20_24,0,79694
63,2,31,Y25_29,0,58441
63,2,31,Y30_34,0,50835
63,2,31,Y35_39,1,41214
63,2,31,Y40_44,1,32136
63,2,31,Y45_49,2,27889
63,2,31,Y50_54,0,22973
63,2,31,Y55_59,9,16654
63,2,31,Y60_64,2,13918
63,2,31,Y65_69,5,10259
63,2,31,Y70_74,3,6930
63,2,31,Y75_79,1,4023
63,2,31,Y80_84,4,1932
63,2,31,Y85ABO,0,1108
63,2,32,Y00_04,0,50721
63,2,32,Y05_09,0,54109
63,2,32,Y10_14,0,51686
63,2,32,Y15_19,0,46027
63,2,32,Y20_24,0,42410
63,2,32,Y25_29,0,27482
63,2,32,Y30_34,0,25093
63,2,32,Y35_39,0,21560
63,2,32,Y40_44,1,17172
63,2,32,Y45_49,0,14860
63,2,32,Y50_54,2,11340
63,2,32,Y55_59,0,8661
63,2,32,Y60_64,1,7048
63,2,32,Y65_69,1,5439
63,2,32,Y70_74,3,3983
63,2,32,Y75_79,4,2554
63,2,32,Y80_84,3,1273
63,2,32,Y85ABO,1,725
63,2,33,Y00_04,0,19648
63,2,33,Y05_09,0,20920
63,2,33,Y10_14,0,22899
63,2,33,Y15_19,0,21690
63,2,33,Y20_24,1,17915
63,2,33,Y25_29,0,9727
63,2,33,Y30_34,0,8966
63,2,33,Y35_39,1,8917
63,2,33,Y40_44,0,8070
63,2,33,Y45_49,0,7270
63,2,33,Y50_54,0,5788
63,2,33,Y55_59,1,4497
63,2,33,Y60_64,1,3678
63,2,33,Y65_69,2,3200
63,2,33,Y70_74,0,2340
63,2,33,Y75_79,1,1449
63,2,33,Y80_84,0,711
63,2,33,Y85ABO,1,385
63,2,34,Y00_04,0,22551
63,2,34,Y05_09,0,24872
63,2,34,Y10_14,0,27167
63,2,34,Y15_19,0,25714
63,2,34,Y20_24,2,21088
63,2,34,Y25_29,0,11283
63,2,34,Y30_34,1,11557
63,2,34,Y35_39,0,11172
63,2,34,Y40_44,0,10046
63,2,34,Y45_49,1,8399
63,2,34,Y50_54,2,6991
63,2,34,Y55_59,2,5507
63,2,34,Y60_64,1,4901
63,2,34,Y65_69,3,3930
63,2,34,Y70_74,4,2559
63,2,34,Y75_79,0,1247
63,2,34,Y80_84,0,600
63,2,34,Y85ABO,0,313
63,2,35,Y00_04,0,28495
63,2,35,Y05_09,0,31311
63,2,35,Y10_14,0,35243
63,2,35,Y15_19,0,33886
63,2,35,Y20_24,0,27583
63,2,35,Y25_29,0,14533
63,2,35,Y30_34,0,13398
63,2,35,Y35_39,0,13065
63,2,35,Y40_44,0,12799
63,2,35,Y45_49,1,11486
63,2,35,Y50_54,0,9377
63,2,35,Y55_59,1,7219
63,2,35,Y60_64,0,6201
63,2,35,Y65_69,2,5006
63,2,35,Y70_74,3,3558
63,2,35,Y75_79,2,2212
63,2,35,Y80_84,0,1037
63,2,35,Y85ABO,0,624
63,2,36,Y00_04,0,49880
63,2,36,Y05_09,0,50524
63,2,36,Y10_14,0,50813
63,2,36,Y15_19,0,49107
63,2,36,Y20_24,2,45255
63,2,36,Y25_29,1,26826
63,2,36,Y30_34,0,23172
63,2,36,Y35_39,0,21486
63,2,36,Y40_44,0,19109
63,2,36,Y45_49,1,16706
63,2,36,Y50_54,2,13116
63,2,36,Y55_59,1,10570
63,2,36,Y60_64,0,9181
63,2,36,Y65_69,2,6912
63,2,36,Y70_74,1,4802
63,2,36,Y75_79,0,2703
63,2,36,Y80_84,0,1129
63,2,36,Y85ABO,0,585
63,2,37,Y00_04,0,61083
63,2,37,Y05_09,0,62998
63,2,37,Y10_14,0,68191
63,2,37,Y15_19,0,68040
63,2,37,Y20_24,0,57788
63,2,37,Y25_29,0,31981
63,2,37,Y30_34,1,28838
63,2,37,Y35_39,0,28982
63,2,37,Y40_44,1,27489
63,2,37,Y45_49,0,23320
63,2,37,Y50_54,2,18849
63,2,37,Y55_59,2,15186
63,2,37,Y60_64,1,13756
63,2,37,Y65_69,3,10645
63,2,37,Y70_74,3,6837
63,2,37,Y75_79,1,3812
63,2,37,Y80_84,0,1609
63,2,37,Y85ABO,1,826
63,2,38,Y00_04,0,27044
63,2,38,Y05_09,0,30614
63,2,38,Y10_14,0,33728
63,2,38,Y15_19,0,33001
63,2,38,Y20_24,1,25699
63,2,38,Y25_29,1,14340
63,2,38,Y30_34,0,13255
63,2,38,Y35_39,0,13588
63,2,38,Y40_44,0,12776
63,2,38,Y45_49,1,11138
63,2,38,Y50_54,1,8845
63,2,38,Y55_59,1,6978
63,2,38,Y60_64,1,6092
63,2,38,Y65_69,0,4653
63,2,38,Y70_74,1,2841
63,2,38,Y75_79,0,1387
63,2,38,Y80_84,2,570
63,2,38,Y85ABO,0,316
63,2,39,Y00_04,0,41596
63,2,39,Y05_09,0,47762
63,2,39,Y10_14,0,51835
63,2,39,Y15_19,0,50946
63,2,39,Y20_24,0,38758
63,2,39,Y25_29,0,21451
63,2,39,Y30_34,0,20528
63,2,39,Y35_39,0,21172
63,2,39,Y40_44,3,20395
63,2,39,Y45_49,2,17321
63,2,39,Y50_54,0,14114
63,2,39,Y55_59,1,11727
63,2,39,Y60_64,1,10680
